Employee_ID,Corporate_ID,Employee_Name,Employee_Title,Employee_Suffix,Occupation,Grade_Level,Monthly_Salary_GHS,Age,Gender,Gender_Guess,Dependents,Smoker
EMP01427,CORP051,Brittany Guerra,,,Relationship Manager,Senior,14500,44,Female,Female,2,Yes
EMP01428,CORP051,Linda Wolfe,,,Accountant,Junior,5500,43,Female,Female,0,No
EMP01429,CORP051,Michael Case,,,Relationship Manager,Junior,6000,42,Female,Male,2,No
EMP01430,CORP051,Barbara Martin,,,Accountant,Junior,5500,37,Female,Female,4,Yes
EMP01431,CORP051,Danielle Hubbard,,,Accountant,Senior,13000,25,Female,Female,3,No
EMP01432,CORP051,Tracey Evans,,,Accountant,Mid,8500,23,Female,Female,2,Yes
EMP01433,CORP051,Wendy Ewing,,,Relationship Manager,Mid,9500,41,Male,Female,3,No
EMP01434,CORP051,Cory Morrow,,,Relationship Manager,Junior,6000,32,Male,Male,0,Yes
EMP01435,CORP051,Sherry Turner,,,Relationship Manager,Senior,14500,35,Female,Female,4,No
EMP01436,CORP051,Lori Chandler,,,Accountant,Senior,13000,37,Female,Female,3,Yes
EMP01437,CORP051,Kevin Lee,,,Accountant,Senior,13000,46,Male,Male,2,Yes
EMP01438,CORP051,John Blanchard,,,Accountant,Senior,13000,44,Male,Male,1,No
EMP01439,CORP051,Tammy Delgado,,,Relationship Manager,Senior,14500,48,Male,Female,0,Yes
EMP01440,CORP051,Luke Johnson,,,Accountant,Senior,13000,44,Male,Male,3,Yes
EMP01441,CORP051,Jonathan Wright,,,Relationship Manager,Junior,6000,54,Male,Male,2,Yes
EMP01442,CORP051,Kristina Ibarra,,,Accountant,Mid,8500,43,Male,Female,1,No
EMP01443,CORP051,Jennifer Mcdaniel,,,Accountant,Senior,13000,39,Male,Female,0,No
EMP01444,CORP051,Brittany Allison,,,Accountant,Junior,5500,27,Female,Female,0,Yes
EMP01445,CORP051,Daniel Blevins,,,Accountant,Senior,13000,48,Male,Male,3,Yes
EMP01446,CORP051,Heather Miles,,,Accountant,Mid,8500,50,Female,Female,4,No
EMP01447,CORP051,Sally Lewis,,,Accountant,Mid,8500,49,Male,Female,4,Yes
EMP01448,CORP051,Gary Wright,,,Relationship Manager,Mid,9500,23,Male,Male,1,Yes
EMP01449,CORP051,Daniel Francis,,,Accountant,Junior,5500,41,Female,Male,3,Yes
EMP01450,CORP051,Johnny Mendoza,,,Relationship Manager,Mid,9500,46,Female,Male,2,No
EMP01451,CORP051,Kathy Watson,,,Relationship Manager,Junior,6000,33,Female,Female,2,No
EMP01452,CORP051,Susan Reyes,,,Accountant,Senior,13000,35,Male,Female,4,Yes
EMP01453,CORP052,Juan Jones,,,Relationship Manager,Senior,14500,43,Male,Male,4,No
EMP01454,CORP052,Dustin Allen,,,Accountant,Junior,5500,53,Male,Male,2,No
EMP01455,CORP052,Alyssa Ramirez,,,Accountant,Senior,13000,50,Female,Female,4,Yes
EMP01456,CORP052,Heidi Ray,,,Accountant,Mid,8500,33,Female,Female,1,Yes
EMP01457,CORP052,Joshua Jones,,,Relationship Manager,Mid,9500,54,Male,Male,0,Yes
EMP01458,CORP052,Jasmine Townsend,,,Relationship Manager,Mid,9500,24,Female,Female,4,Yes
EMP01459,CORP052,Jacob Thompson,,,Relationship Manager,Mid,9500,36,Female,Male,2,Yes
EMP01460,CORP052,Pamela Parker,,,Accountant,Mid,8500,25,Female,Female,3,Yes
EMP01461,CORP052,Joanne Pearson,,,Relationship Manager,Mid,9500,36,Male,Female,2,Yes
EMP01462,CORP052,Beth Jordan,,,Accountant,Senior,13000,51,Male,Female,2,No
EMP01463,CORP052,Kyle Young,,,Relationship Manager,Mid,9500,46,Male,Female,4,Yes
EMP01464,CORP052,Dale Cook,,,Relationship Manager,Mid,9500,38,Female,Male,4,No
EMP01465,CORP052,James Carr,,,Relationship Manager,Mid,9500,31,Female,Male,2,Yes
EMP01466,CORP052,Jordan Pearson,,,Relationship Manager,Junior,6000,58,Female,Male,3,No
EMP01467,CORP052,Susan Ortiz,,,Relationship Manager,Junior,6000,52,Male,Female,1,No
EMP01468,CORP052,Kendra Nelson,,,Relationship Manager,Mid,9500,46,Male,Female,0,No
EMP01469,CORP052,Michael Randall,,,Relationship Manager,Junior,6000,47,Female,Male,1,No
EMP01470,CORP052,Christopher Wilson,,,Relationship Manager,Senior,14500,29,Male,Male,3,No
EMP01471,CORP052,Sylvia Moore,,,Relationship Manager,Senior,14500,27,Female,Female,4,Yes
EMP01472,CORP052,Bruce Gray,,,Relationship Manager,Mid,9500,24,Female,Male,1,Yes
EMP01473,CORP052,William Mckenzie,,,Accountant,Junior,5500,57,Female,Male,0,Yes
EMP01474,CORP052,Taylor Fisher,,,Relationship Manager,Senior,14500,43,Male,Male,2,No
EMP01475,CORP052,Scott Beck,,,Accountant,Junior,5500,38,Male,Male,2,No
EMP01476,CORP052,Loretta Simpson,,,Accountant,Senior,13000,39,Female,Female,1,No
EMP01477,CORP052,David Briggs,,,Accountant,Senior,13000,37,Female,Male,2,Yes
EMP01478,CORP052,Gary Thomas,,,Relationship Manager,Mid,9500,56,Male,Male,0,No
EMP01479,CORP052,Eric Hurst,,,Accountant,Junior,5500,46,Male,Male,3,No
EMP01480,CORP052,Kaitlyn Dodson,,,Relationship Manager,Senior,14500,52,Male,Female,0,Yes
EMP01481,CORP052,Gabriel Edwards,,,Relationship Manager,Senior,14500,34,Female,Male,2,Yes
EMP01482,CORP052,Katrina Boyd,,,Relationship Manager,Junior,6000,24,Male,Female,3,No
EMP01483,CORP052,Julie Wagner,,,Accountant,Senior,13000,42,Female,Female,4,No
EMP01484,CORP053,Shelby Martinez,,,Accountant,Mid,8500,48,Female,Female,0,No
EMP01485,CORP053,George Schmidt,,,Relationship Manager,Senior,14500,41,Male,Male,2,No
EMP01486,CORP053,Rebecca Cox,,,Relationship Manager,Junior,6000,30,Male,Female,3,No
EMP01487,CORP053,Adam Russell,,,Relationship Manager,Junior,6000,48,Male,Male,3,No
EMP01488,CORP053,April Johnson,,,Accountant,Mid,8500,43,Male,Female,0,No
EMP01489,CORP053,Kevin Walker,,,Relationship Manager,Junior,6000,38,Female,Male,3,Yes
EMP01490,CORP053,Sherri Haley,,,Accountant,Senior,13000,44,Male,Female,1,Yes
EMP01491,CORP053,Hannah Rodriguez,,,Accountant,Mid,8500,23,Female,Female,2,No
EMP01492,CORP053,Elizabeth Stephens,,,Accountant,Mid,8500,27,Male,Female,0,No
EMP01493,CORP053,Erik Jones,,,Accountant,Senior,13000,25,Male,Male,2,No
EMP01494,CORP053,Paul Fisher,,,Accountant,Senior,13000,48,Male,Male,3,No
EMP01495,CORP053,Stephen Weaver,,,Relationship Manager,Mid,9500,23,Female,Male,1,No
EMP01496,CORP053,Benjamin Merritt,,,Accountant,Mid,8500,32,Male,Male,1,Yes
EMP01497,CORP053,Marcia Williams,,,Relationship Manager,Senior,14500,28,Male,Female,4,Yes
EMP01498,CORP053,Melissa Martinez,,,Accountant,Senior,13000,51,Male,Female,1,Yes
EMP01499,CORP053,Henry Day,,,Accountant,Junior,5500,40,Male,Male,0,No
EMP01500,CORP053,Justin Robbins,,,Relationship Manager,Junior,6000,50,Male,Male,0,No
EMP01501,CORP053,Renee Gallagher,,,Accountant,Senior,13000,32,Female,Female,1,No
EMP01502,CORP053,Travis Jones,,,Accountant,Mid,8500,39,Male,Male,4,No
EMP01503,CORP053,Joseph Li,,,Relationship Manager,Senior,14500,34,Female,Male,4,Yes
EMP01504,CORP053,Joseph Chavez,,,Accountant,Senior,13000,45,Male,Male,3,No
EMP01505,CORP053,Christopher Crawford,,,Relationship Manager,Mid,9500,54,Male,Male,2,No
EMP01506,CORP053,April Hughes,,,Relationship Manager,Mid,9500,40,Female,Female,0,Yes
EMP01507,CORP053,Jonathan Cline,,,Relationship Manager,Junior,6000,45,Male,Male,0,No
EMP01508,CORP053,Lisa Wells,,,Relationship Manager,Senior,14500,55,Male,Female,0,Yes
EMP01509,CORP053,Angela Adkins,,,Relationship Manager,Junior,6000,39,Male,Female,0,No
EMP01510,CORP053,Amanda Torres,,,Relationship Manager,Mid,9500,23,Male,Female,1,Yes
EMP01511,CORP053,Brianna James,,,Relationship Manager,Junior,6000,57,Female,Female,2,No
EMP01512,CORP054,Catherine Neal,,,Accountant,Mid,8500,28,Female,Female,3,No
EMP01513,CORP054,Zachary Elliott,,,Accountant,Mid,8500,33,Female,Male,2,No
EMP01514,CORP054,Lisa Wagner,,,Relationship Manager,Senior,14500,34,Female,Female,4,No
EMP01515,CORP054,Jonathan Watson,,,Relationship Manager,Mid,9500,37,Male,Male,3,Yes
EMP01516,CORP054,Cory Jordan,,,Relationship Manager,Mid,9500,41,Male,Male,1,No
EMP01517,CORP054,Isabel Powers,,,Accountant,Senior,13000,24,Male,Female,1,No
EMP01518,CORP054,Zachary King,,DVM,Accountant,Senior,13000,42,Male,Male,4,No
EMP01519,CORP054,Beverly Frye,,,Accountant,Mid,8500,46,Male,Female,0,Yes
EMP01520,CORP054,Laura Caldwell,,,Accountant,Mid,8500,24,Male,Female,2,No
EMP01521,CORP054,Ethan Montgomery,,,Accountant,Mid,8500,49,Female,Male,4,Yes
EMP01522,CORP054,Christian Pearson,,,Accountant,Senior,13000,50,Female,Male,4,Yes
EMP01523,CORP054,David Santos,,,Accountant,Mid,8500,44,Female,Male,4,No
EMP01524,CORP054,Vicki Mcbride,,,Relationship Manager,Mid,9500,58,Male,Female,2,Yes
EMP01525,CORP054,Jennifer Williams,,,Accountant,Mid,8500,52,Male,Female,0,No
EMP01526,CORP054,Kevin Tran,,,Accountant,Senior,13000,33,Female,Male,0,No
EMP01527,CORP054,David Johnson,,,Relationship Manager,Junior,6000,53,Male,Male,4,No
EMP01528,CORP054,Carrie Kline,,,Accountant,Senior,13000,54,Female,Female,2,Yes
EMP01529,CORP054,Deborah Waters,,,Accountant,Junior,5500,47,Male,Female,4,No
EMP01530,CORP054,Austin Brown,,,Relationship Manager,Junior,6000,44,Female,Male,3,Yes
EMP01531,CORP054,William Phillips,,,Relationship Manager,Mid,9500,41,Female,Male,4,Yes
EMP01532,CORP054,Michelle Lewis,,,Accountant,Senior,13000,30,Male,Female,1,Yes
EMP01533,CORP054,Jennifer Brennan,,,Accountant,Senior,13000,52,Male,Female,0,Yes
EMP01534,CORP054,Heidi Gibson,,,Relationship Manager,Mid,9500,47,Female,Female,4,No
EMP01535,CORP054,Steven Richard,,,Relationship Manager,Junior,6000,45,Female,Male,1,Yes
EMP01536,CORP054,Frank Soto,,,Accountant,Senior,13000,49,Female,Male,3,Yes
EMP01537,CORP054,Susan Stephens,,,Relationship Manager,Mid,9500,48,Male,Female,4,Yes
EMP01538,CORP054,Mark Wang,,,Accountant,Junior,5500,27,Male,Male,0,No
EMP01539,CORP054,Nancy Jones,,,Accountant,Mid,8500,43,Male,Female,4,Yes
EMP01540,CORP054,Emily Schroeder,,,Relationship Manager,Junior,6000,31,Female,Female,3,No
EMP01541,CORP054,George Stokes,,,Relationship Manager,Senior,14500,27,Male,Male,0,No
EMP01542,CORP055,Kelsey Abbott,,,Production Supervisor,Mid,7000,49,Female,Female,4,No
EMP01543,CORP055,Jonathan Harper,,,Machine Operator,Junior,3500,47,Male,Male,0,No
EMP01544,CORP055,Laura Sweeney,,,Machine Operator,Senior,7000,32,Male,Female,4,Yes
EMP01545,CORP055,Amanda Rodriguez,,,Machine Operator,Mid,5000,27,Male,Female,1,No
EMP01546,CORP055,Frank Quinn,,,Machine Operator,Senior,7000,47,Female,Male,0,No
EMP01547,CORP055,Elizabeth Rodriguez,,,Production Supervisor,Junior,5000,23,Male,Female,0,No
EMP01548,CORP055,Sara Tanner,,,Production Supervisor,Junior,5000,57,Female,Female,2,No
EMP01549,CORP055,Margaret Johnson,,,Machine Operator,Junior,3500,49,Male,Female,4,No
EMP01550,CORP055,Deborah Carr,,,Machine Operator,Senior,7000,53,Female,Female,4,Yes
EMP01551,CORP055,Debra Snyder,,,Machine Operator,Mid,5000,50,Male,Female,1,No
EMP01552,CORP055,Shaun Ramirez,,,Production Supervisor,Senior,9500,51,Male,Male,2,Yes
EMP01553,CORP055,Kevin Skinner,,,Production Supervisor,Mid,7000,41,Female,Male,4,No
EMP01554,CORP055,Paul Gonzalez,,,Production Supervisor,Senior,9500,34,Male,Male,1,Yes
EMP01555,CORP055,Todd Rice,,,Machine Operator,Junior,3500,30,Male,Male,1,No
EMP01556,CORP055,Gary Butler,,,Production Supervisor,Junior,5000,42,Male,Male,0,No
EMP01557,CORP055,Brian Smith,,,Production Supervisor,Mid,7000,43,Female,Male,1,Yes
EMP01558,CORP055,Michele Wall,,,Machine Operator,Junior,3500,58,Female,Female,4,No
EMP01559,CORP055,Christopher Cummings,,,Production Supervisor,Junior,5000,30,Male,Male,0,Yes
EMP01560,CORP055,Anthony Murphy,,,Production Supervisor,Junior,5000,30,Male,Male,3,Yes
EMP01561,CORP055,Brittany Fernandez,,,Production Supervisor,Senior,9500,33,Male,Female,3,Yes
EMP01562,CORP055,April Lopez,,,Machine Operator,Mid,5000,35,Female,Female,4,Yes
EMP01563,CORP055,Amy Wade,,,Production Supervisor,Mid,7000,51,Male,Female,4,Yes
EMP01564,CORP055,Mark Gross,,,Production Supervisor,Mid,7000,42,Male,Male,0,No
EMP01565,CORP055,Stephen Sanchez,,,Production Supervisor,Senior,9500,49,Female,Male,1,No
EMP01566,CORP055,Sarah Gonzalez,,,Production Supervisor,Junior,5000,27,Female,Female,4,Yes
EMP01567,CORP055,Patricia Davis,,,Production Supervisor,Mid,7000,38,Female,Female,0,Yes
EMP01568,CORP055,Chelsea Nunez,,,Production Supervisor,Mid,7000,45,Female,Female,3,No
EMP01569,CORP056,Joseph Mcgrath,,,Production Supervisor,Junior,5000,58,Female,Male,2,Yes
EMP01570,CORP056,Amanda Hernandez,,,Machine Operator,Junior,3500,40,Female,Female,0,No
EMP01571,CORP056,Benjamin Moore,,,Production Supervisor,Mid,7000,47,Male,Male,2,No
EMP01572,CORP056,Rachel Yang,,,Production Supervisor,Senior,9500,39,Male,Female,2,No
EMP01573,CORP056,Laura Powers,,,Machine Operator,Mid,5000,56,Female,Female,4,No
EMP01574,CORP056,Michael Duncan,,,Machine Operator,Junior,3500,46,Male,Male,4,Yes
EMP01575,CORP056,Jessica Zamora,,,Production Supervisor,Junior,5000,44,Male,Female,4,No
EMP01576,CORP056,Brenda Malone,,,Machine Operator,Senior,7000,35,Female,Female,3,Yes
EMP01577,CORP056,Laurie Fuller,,,Machine Operator,Junior,3500,40,Male,Female,3,Yes
EMP01578,CORP056,Stephanie Gordon,Mrs.,,Production Supervisor,Senior,9500,42,Female,Female,4,Yes
EMP01579,CORP056,Gregory Green,,,Machine Operator,Junior,3500,32,Male,Male,0,Yes
EMP01580,CORP056,Sean Macdonald,,,Machine Operator,Senior,7000,26,Female,Male,2,No
EMP01581,CORP056,James Bush,,Jr.,Production Supervisor,Mid,7000,39,Female,Male,3,Yes
EMP01582,CORP056,Nicole Bender,,,Production Supervisor,Senior,9500,53,Female,Female,0,No
EMP01583,CORP056,Jeffrey Cook,,,Production Supervisor,Senior,9500,33,Male,Male,0,Yes
EMP01584,CORP056,Michelle Woods,,,Production Supervisor,Mid,7000,50,Female,Female,3,No
EMP01585,CORP056,Sandra Kelly,,,Machine Operator,Junior,3500,55,Female,Female,3,Yes
EMP01586,CORP056,Whitney Francis,,,Production Supervisor,Mid,7000,53,Male,Male,2,No
EMP01587,CORP056,Steven Young,,,Production Supervisor,Senior,9500,54,Male,Male,1,Yes
EMP01588,CORP056,Rebecca Hooper,,,Production Supervisor,Mid,7000,23,Male,Female,2,No
EMP01589,CORP056,Cory Fox,,,Production Supervisor,Senior,9500,57,Male,Male,0,No
EMP01590,CORP056,Bradley Lawrence,,,Machine Operator,Junior,3500,32,Male,Male,0,No
EMP01591,CORP056,Nicholas Andrews,,,Production Supervisor,Mid,7000,49,Female,Male,2,No
EMP01592,CORP056,Donna Bishop,,,Machine Operator,Mid,5000,38,Male,Female,0,Yes
EMP01593,CORP056,John Parks,,,Production Supervisor,Junior,5000,54,Female,Male,2,Yes
EMP01594,CORP056,Michele Lane,,,Machine Operator,Mid,5000,26,Male,Female,3,No
EMP01595,CORP057,Carlos Williams,,,Machine Operator,Junior,3500,49,Male,Male,0,No
EMP01596,CORP057,Pamela Carter,,,Machine Operator,Junior,3500,51,Female,Female,1,Yes
EMP01597,CORP057,Barbara Taylor,,,Production Supervisor,Senior,9500,58,Male,Female,2,No
EMP01598,CORP057,Christine Higgins,,,Production Supervisor,Mid,7000,37,Male,Female,4,No
EMP01599,CORP057,Brad Barnett,,,Machine Operator,Senior,7000,29,Female,Male,4,No
EMP01600,CORP057,Sheri Frazier,,,Machine Operator,Senior,7000,57,Male,Female,2,No
EMP01601,CORP057,Clifford Wheeler,,,Production Supervisor,Mid,7000,43,Female,Male,2,Yes
EMP01602,CORP057,Michael Powell,,,Machine Operator,Junior,3500,44,Male,Male,2,Yes
EMP01603,CORP057,Anthony Reed,,,Machine Operator,Mid,5000,36,Female,Male,1,Yes
EMP01604,CORP057,Teresa Garcia,,,Production Supervisor,Senior,9500,23,Male,Female,0,Yes
EMP01605,CORP057,Todd Elliott,,,Machine Operator,Junior,3500,35,Male,Male,2,No
EMP01606,CORP057,Peter Christensen,,,Machine Operator,Junior,3500,31,Female,Male,0,No
EMP01607,CORP057,Cassandra Walker,,,Production Supervisor,Senior,9500,52,Female,Female,4,No
EMP01608,CORP057,Anthony Sandoval,,,Machine Operator,Mid,5000,35,Female,Male,2,No
EMP01609,CORP057,Jonathan Freeman,,,Production Supervisor,Junior,5000,30,Male,Male,0,No
EMP01610,CORP057,Lori Ortiz,,,Machine Operator,Mid,5000,42,Male,Female,2,No
EMP01611,CORP057,John Hoover,,,Production Supervisor,Junior,5000,42,Male,Male,3,Yes
EMP01612,CORP057,Kathryn Arias,,,Production Supervisor,Mid,7000,37,Female,Female,2,No
EMP01613,CORP057,Kevin Murphy,,,Machine Operator,Mid,5000,32,Female,Male,0,No
EMP01614,CORP057,Lori Dixon,,,Production Supervisor,Mid,7000,43,Female,Female,0,No
EMP01615,CORP057,Ashley Murray,,,Production Supervisor,Mid,7000,50,Male,Female,1,Yes
EMP01616,CORP057,Travis Sanders,,,Machine Operator,Junior,3500,30,Male,Male,4,No
EMP01617,CORP057,Samuel Johnson,,,Machine Operator,Junior,3500,56,Female,Male,2,No
EMP01618,CORP057,Colleen Phillips,,,Machine Operator,Senior,7000,49,Female,Female,4,No
EMP01619,CORP057,Michael Clark,,,Machine Operator,Senior,7000,34,Male,Male,0,No
EMP01620,CORP057,Lori Chapman,,,Production Supervisor,Mid,7000,34,Male,Female,1,No
EMP01621,CORP057,James Mcknight,,,Machine Operator,Senior,7000,39,Female,Male,4,Yes
EMP01622,CORP057,Kevin Henderson,,,Production Supervisor,Mid,7000,32,Female,Male,3,No
EMP01623,CORP057,Joyce Howard,,,Machine Operator,Junior,3500,52,Female,Female,3,No
EMP01624,CORP057,Chloe Miller,,,Production Supervisor,Senior,9500,39,Female,Female,4,No
EMP01625,CORP058,Taylor Chambers,,,Safety Officer,Junior,7000,32,Male,Male,2,No
EMP01626,CORP058,Michael Osborne,,,Mining Engineer,Mid,16000,49,Female,Male,1,No
EMP01627,CORP058,Richard Moore,,,Safety Officer,Junior,7000,51,Female,Male,2,No
EMP01628,CORP058,Adam May,,,Mining Engineer,Junior,11000,50,Female,Male,3,Yes
EMP01629,CORP058,Alice Payne,,,Mining Engineer,Junior,11000,52,Male,Female,4,Yes
EMP01630,CORP058,Cole Pierce,,,Safety Officer,Mid,10000,56,Male,Male,0,Yes
EMP01631,CORP058,Angela Brown,,,Mining Engineer,Senior,24000,40,Female,Female,0,No
EMP01632,CORP058,Gregory Flores,,,Mining Engineer,Mid,16000,52,Female,Male,3,No
EMP01633,CORP058,Jessica Daniel,,,Safety Officer,Junior,7000,49,Female,Female,1,No
EMP01634,CORP058,Kelly Patel,,,Safety Officer,Mid,10000,53,Female,Female,0,Yes
EMP01635,CORP058,Gloria Dominguez,,DDS,Mining Engineer,Mid,16000,23,Female,Female,3,Yes
EMP01636,CORP058,Rachel Peterson,,,Safety Officer,Junior,7000,35,Female,Female,3,No
EMP01637,CORP058,Jeffrey Pope,,,Mining Engineer,Junior,11000,40,Female,Male,0,Yes
EMP01638,CORP058,Brandi Smith,,,Mining Engineer,Junior,11000,58,Female,Female,3,Yes
EMP01639,CORP058,Jesse Jensen,,,Mining Engineer,Junior,11000,53,Male,Male,2,Yes
EMP01640,CORP058,Rebecca Sullivan,,DVM,Safety Officer,Mid,10000,39,Female,Female,0,Yes
EMP01641,CORP058,Cassandra Weaver,,,Mining Engineer,Mid,16000,30,Male,Female,2,Yes
EMP01642,CORP058,Timothy Lee,,,Safety Officer,Junior,7000,41,Female,Male,4,No
EMP01643,CORP058,Christian Miller,,,Safety Officer,Mid,10000,52,Female,Male,0,Yes
EMP01644,CORP059,Kaitlyn Harris,,,Mining Engineer,Junior,11000,24,Female,Female,4,Yes
EMP01645,CORP059,Matthew Reese,,,Safety Officer,Senior,14000,26,Male,Male,2,No
EMP01646,CORP059,Eric Wilson,,,Mining Engineer,Mid,16000,45,Female,Male,0,No
EMP01647,CORP059,Travis Forbes,,,Safety Officer,Senior,14000,46,Male,Male,3,No
EMP01648,CORP059,George Evans,,,Mining Engineer,Junior,11000,24,Female,Male,1,No
EMP01649,CORP059,Erin Smith,,,Mining Engineer,Mid,16000,42,Male,Female,2,Yes
EMP01650,CORP059,Tracy Mays,,,Mining Engineer,Mid,16000,43,Female,Female,4,No
EMP01651,CORP059,Christopher Cisneros,,,Safety Officer,Junior,7000,58,Female,Male,2,No
EMP01652,CORP059,Kevin Brown,,,Safety Officer,Senior,14000,40,Female,Male,4,No
EMP01653,CORP059,Erin Smith,,,Mining Engineer,Junior,11000,46,Male,Female,4,No
EMP01654,CORP059,Dylan Mendoza,,,Mining Engineer,Senior,24000,35,Male,Male,2,No
EMP01655,CORP059,John Reilly,,,Safety Officer,Mid,10000,45,Female,Male,3,No
EMP01656,CORP059,Jason Martinez,,,Safety Officer,Mid,10000,50,Male,Male,2,No
EMP01657,CORP059,Brenda Burke,,,Safety Officer,Mid,10000,51,Female,Female,3,No
EMP01658,CORP059,Patricia Osborne,,,Mining Engineer,Senior,24000,43,Male,Female,1,Yes
EMP01659,CORP059,Cassidy Ray,,,Mining Engineer,Mid,16000,29,Male,Female,3,No
EMP01660,CORP059,Jennifer Hammond,,,Mining Engineer,Junior,11000,53,Male,Female,4,No
EMP01661,CORP059,Matthew Brown,,,Safety Officer,Senior,14000,26,Female,Male,2,No
EMP01662,CORP059,Stephanie Hansen,,,Safety Officer,Junior,7000,32,Female,Female,4,Yes
EMP01663,CORP059,Jeffrey Gray,,,Safety Officer,Junior,7000,50,Female,Male,3,No
EMP01664,CORP059,Michelle Jackson,,,Safety Officer,Junior,7000,48,Male,Female,2,No
EMP01665,CORP059,Craig Haynes,,,Mining Engineer,Senior,24000,28,Female,Male,1,No
EMP01666,CORP059,Joshua Dickerson,,,Mining Engineer,Senior,24000,40,Female,Male,3,No
EMP01667,CORP059,Reginald Miller,,,Mining Engineer,Junior,11000,46,Female,Male,0,No
EMP01668,CORP059,Ronald Baxter,,,Mining Engineer,Senior,24000,24,Female,Male,0,Yes
EMP01669,CORP059,Christopher Sandoval,,,Safety Officer,Mid,10000,47,Female,Male,0,Yes
EMP01670,CORP059,Richard Johnson,,,Safety Officer,Senior,14000,42,Female,Male,1,Yes
EMP01671,CORP059,Charles Lewis,,,Safety Officer,Mid,10000,35,Female,Male,3,Yes
EMP01672,CORP059,Patricia Sanchez,,,Safety Officer,Senior,14000,33,Female,Female,1,No
EMP01673,CORP059,Ryan Campbell,,,Mining Engineer,Senior,24000,28,Male,Male,3,Yes
EMP01674,CORP060,Yvette West,,,Lecturer,Mid,9000,49,Male,Female,4,No
EMP01675,CORP060,Cheryl King,Dr.,DDS,Lecturer,Mid,9000,40,Male,Female,3,Yes
EMP01676,CORP060,Jacob Edwards,,,Teacher,Senior,7000,39,Male,Male,1,Yes
EMP01677,CORP060,Jennifer George,,,Lecturer,Senior,13000,40,Male,Female,0,No
EMP01678,CORP060,Amber French,,,Teacher,Junior,3500,46,Female,Female,2,No
EMP01679,CORP060,Jeffery Grant,,,Teacher,Mid,5000,44,Male,Male,2,No
EMP01680,CORP060,Edward Mays,,,Lecturer,Mid,9000,51,Male,Male,0,Yes
EMP01681,CORP060,Laura Acosta,,,Teacher,Senior,7000,31,Female,Female,3,No
EMP01682,CORP060,Alexander Powell,,,Lecturer,Senior,13000,31,Female,Male,2,No
EMP01683,CORP060,Jack Smith,,,Lecturer,Senior,13000,43,Female,Male,2,No
EMP01684,CORP060,Megan Griffin,,,Lecturer,Junior,6000,36,Female,Female,2,Yes
EMP01685,CORP060,Timothy Crosby,,,Teacher,Senior,7000,53,Female,Male,4,Yes
EMP01686,CORP060,Martin Lewis,,,Teacher,Junior,3500,58,Female,Male,4,Yes
EMP01687,CORP060,Aaron Rogers,,,Lecturer,Junior,6000,46,Female,Male,0,No
EMP01688,CORP060,Monica Young,,,Lecturer,Junior,6000,34,Male,Female,4,No
EMP01689,CORP060,Laura Martin,,,Teacher,Senior,7000,43,Male,Female,2,No
EMP01690,CORP060,David Banks,,,Teacher,Junior,3500,39,Female,Male,2,Yes
EMP01691,CORP060,Mary Garza,,,Teacher,Junior,3500,51,Female,Female,1,Yes
EMP01692,CORP060,Nicholas Williams,,,Teacher,Mid,5000,54,Female,Male,1,No
EMP01693,CORP060,Bobby Taylor,,,Teacher,Senior,7000,53,Female,Male,3,No
EMP01694,CORP060,Jonathan Schmidt,,,Teacher,Senior,7000,39,Male,Male,3,No
EMP01695,CORP060,Stacey Gaines,,,Lecturer,Junior,6000,44,Male,Female,1,Yes
EMP01696,CORP060,Patricia Rogers,,,Lecturer,Junior,6000,29,Female,Female,3,No
EMP01697,CORP060,Richard Alvarez,,,Teacher,Mid,5000,25,Male,Male,3,Yes
EMP01698,CORP060,Jennifer Gregory,,,Teacher,Junior,3500,55,Male,Female,3,Yes
EMP01699,CORP060,April Frazier,,,Teacher,Senior,7000,52,Female,Female,4,Yes
EMP01700,CORP060,Gerald Brown,,,Lecturer,Mid,9000,58,Male,Male,4,Yes
EMP01701,CORP060,Eric Dunlap,,,Lecturer,Mid,9000,33,Female,Male,1,Yes
EMP01702,CORP060,Ryan Gutierrez,,,Lecturer,Junior,6000,49,Female,Male,4,No
EMP01703,CORP060,Robert Ho,,,Lecturer,Senior,13000,43,Female,Male,4,Yes
EMP01704,CORP060,Roy Wilson,Dr.,,Teacher,Senior,7000,34,Male,Male,1,Yes
EMP01705,CORP060,Lisa Mendoza,,,Teacher,Senior,7000,40,Male,Female,3,Yes
EMP01706,CORP060,Jose Rivera,,,Lecturer,Junior,6000,40,Male,Male,0,No
EMP01707,CORP060,Zachary Washington,Dr.,,Lecturer,Senior,13000,26,Female,Male,3,No
EMP01708,CORP060,Christine Weaver,,,Lecturer,Senior,13000,45,Female,Female,0,No
EMP01709,CORP061,Leah Flowers,,,Fleet Manager,Mid,8500,36,Female,Female,1,Yes
EMP01710,CORP061,Yolanda Gomez,,,Warehouse Officer,Senior,7000,53,Female,Female,2,No
EMP01711,CORP061,Christy Harrington,,,Warehouse Officer,Senior,7000,41,Female,Female,3,No
EMP01712,CORP061,William Mills,,,Fleet Manager,Junior,6000,37,Male,Male,0,No
EMP01713,CORP061,Randy Thornton,,,Warehouse Officer,Mid,5000,28,Male,Male,1,No
EMP01714,CORP061,John Ward,,,Fleet Manager,Junior,6000,56,Male,Male,3,Yes
